2025-10-31 15:49:32.134 [main] INFO  c.q.xiaohashu.user.biz.XiaohashuUserBizApplication - Starting XiaohashuUserBizApplication using Java 17.0.12 with PID 21832 (E:\xiaohashu\xiaohashu-user\xiaosashu-user-biz\target\classes started by hp in E:\xiaohashu)
2025-10-31 21:23:48.215 [http-nio-8082-exec-1] INFO  c.q.x.user.biz.interceptor.FeignRequestInterceptor - ########## feign 请求设置请求头 userId: 5
2025-10-31 21:23:48.247 [http-nio-8082-exec-1] INFO  c.q.x.user.biz.service.impl.UserServiceImpl - ==> 调用 minio 服务成功，上传背景图，url：http://192.168.134.128:9000/xiaohashu/8694fb202f7f41968821df9c59e26b70.png
2025-10-31 21:23:48.264 [http-nio-8082-exec-1] DEBUG c.q.x.u.b.d.m.U.updateByPrimaryKeySelective - ==>  Preparing: update t_user SET avatar = ?, background_img = ?, update_time = ? where id = ?
2025-10-31 21:23:48.326 [http-nio-8082-exec-1] DEBUG c.q.x.u.b.d.m.U.updateByPrimaryKeySelective - ==> Parameters: http://192.168.134.128:9000/xiaohashu/1cbfdfe9d6244219a5cc1233a8d4e639.png(String), http://192.168.134.128:9000/xiaohashu/8694fb202f7f41968821df9c59e26b70.png(String), 2025-10-31T21:23:48.247344(LocalDateTime), 5(Long)
2025-10-31 21:23:48.331 [http-nio-8082-exec-1] DEBUG c.q.x.u.b.d.m.U.updateByPrimaryKeySelective - <==    Updates: 1
2025-10-31 21:23:48.343 [http-nio-8082-exec-1] INFO  c.q.x.user.biz.filter.HeaderUserId2ContextFilter - ===== 删除 ThreadLocal， userId: 5
2025-10-31 21:23:48.528 [nacos-grpc-client-executor-127.0.0.1-10] INFO  com.alibaba.nacos.common.remote.client - [c0366548-7bb8-43b5-80ce-ebe2f95504ec] Receive server push request, request = NotifySubscriberRequest, requestId = 46
2025-10-31 21:23:48.529 [nacos-grpc-client-executor-127.0.0.1-10] INFO  com.alibaba.nacos.common.remote.client - [c0366548-7bb8-43b5-80ce-ebe2f95504ec] Ack server push request, request = NotifySubscriberRequest, requestId = 46
2025-10-31 21:26:18.758 [main] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2025-10-31 21:26:18.800 [main] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2025-10-31 21:26:19.216 [main] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2025-10-31 21:26:19.223 [main] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2025-10-31 21:26:19.224 [main] INFO  c.q.xiaohashu.user.biz.XiaohashuUserBizApplication - The following 1 profile is active: "dev"
2025-10-31 21:26:19.610 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=c5d07f82-29c9-3bfe-a69c-85e2dd093b3d
2025-10-31 21:26:19.628 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.quanxiaoha.xiaohashu.oss.api.FileFeignApi' of type [org.springframework.cloud.openfeign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-31 21:26:19.823 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8082 (http)
2025-10-31 21:26:19.828 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-10-31 21:26:19.828 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.5]
2025-10-31 21:26:19.896 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-31 21:26:19.896 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 662 ms
2025-10-31 21:26:20.024 [main] INFO  o.s.cloud.openfeign.FeignClientFactoryBean - For 'xiaohashu-oss' URL not provided. Will try picking an instance via load-balancing.
2025-10-31 21:26:20.052 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2025-10-31 21:26:20.227 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2025-10-31 21:26:20.895 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2025-10-31 21:26:20.951 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8082 (http) with context path ''
2025-10-31 21:26:20.954 [main] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2025-10-31 21:26:20.955 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2025-10-31 21:26:20.955 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2025-10-31 21:26:20.955 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2025-10-31 21:26:20.965 [main] INFO  com.alibaba.nacos.client.utils.ParamUtil - [settings] [req-serv] nacos-server port:8848
2025-10-31 21:26:20.965 [main] INFO  com.alibaba.nacos.client.utils.ParamUtil - [settings] [http-client] connect timeout:1000
2025-10-31 21:26:20.965 [main] INFO  com.alibaba.nacos.client.utils.ParamUtil - PER_TASK_CONFIG_SIZE: 3000.0
2025-10-31 21:26:20.967 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-10-31 21:26:20.967 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-10-31 21:26:20.969 [main] INFO  c.a.n.client.auth.ram.identify.CredentialWatcher - null No credential found
2025-10-31 21:26:20.971 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 326a54eb-5569-446e-a717-01a92478fd91
2025-10-31 21:26:20.979 [main] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2025-10-31 21:26:20.979 [main] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2025-10-31 21:26:20.979 [main] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2025-10-31 21:26:20.980 [main] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2025-10-31 21:26:21.000 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-10-31 21:26:21.528 [main] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1761917181381_127.0.0.1_8656
2025-10-31 21:26:21.528 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Notify connected event to listeners.
2025-10-31 21:26:21.529 [main] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2025-10-31 21:26:21.529 [com.alibaba.nacos.client.remote.worker] INFO  com.alibaba.nacos.client.naming - Grpc connection connect
2025-10-31 21:26:21.529 [main] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$1112/0x00000202016f8440
2025-10-31 21:26:21.530 [main] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] xiaohashu registering service xiaohashu-user with instance Instance{instanceId='null', ip='192.168.134.1', port=8082, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={IPv6=null, preserved.register.source=SPRING_CLOUD}}
2025-10-31 21:26:21.540 [main] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, DEFAULT_GROUP xiaohashu-user 192.168.134.1:8082 register finished
2025-10-31 21:26:21.672 [main] INFO  c.q.xiaohashu.user.biz.XiaohashuUserBizApplication - Started XiaohashuUserBizApplication in 3.423 seconds (process running for 3.848)
2025-10-31 21:27:22.077 [http-nio-8082-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-10-31 21:27:22.081 [http-nio-8082-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2025-10-31 21:27:22.087 [http-nio-8082-exec-1] INFO  c.q.x.user.biz.filter.HeaderUserId2ContextFilter - ## HeaderUserId2ContextFilter, 用户 ID: 5
2025-10-31 21:27:22.093 [http-nio-8082-exec-1] INFO  c.q.x.user.biz.filter.HeaderUserId2ContextFilter - ===== 设置 userId 到 ThreadLocal 中， 用户 ID: 5
2025-10-31 21:27:22.178 [http-nio-8082-exec-1] INFO  c.q.x.user.biz.interceptor.FeignRequestInterceptor - ########## feign 请求设置请求头 userId: 5
2025-10-31 21:27:22.265 [http-nio-8082-exec-1] INFO  com.alibaba.nacos.client.naming - [SUBSCRIBE-SERVICE] service:xiaohashu-oss, group:DEFAULT_GROUP, clusters: 
2025-10-31 21:27:22.288 [http-nio-8082-exec-1] INFO  com.alibaba.nacos.client.naming - init new ips(1) service: DEFAULT_GROUP@@xiaohashu-oss -> [{"ip":"192.168.134.1","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xiaohashu-oss","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2025-10-31 21:27:22.294 [http-nio-8082-exec-1] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xiaohashu-oss -> [{"ip":"192.168.134.1","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xiaohashu-oss","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2025-10-31 21:27:22.485 [http-nio-8082-exec-1] INFO  c.q.x.user.biz.service.impl.UserServiceImpl - ==> 调用 minio 服务成功，上传头像，url：http://192.168.134.128:9000/xiaohashu/4ce94f4e9c4c4af080e1be0353f136ff.png
2025-10-31 21:27:22.487 [http-nio-8082-exec-1] INFO  c.q.x.user.biz.interceptor.FeignRequestInterceptor - ########## feign 请求设置请求头 userId: 5
2025-10-31 21:27:22.537 [http-nio-8082-exec-1] INFO  c.q.x.user.biz.service.impl.UserServiceImpl - ==> 调用 minio 服务成功，上传背景图，url：http://192.168.134.128:9000/xiaohashu/3708277cbfce4e5ead945d01d2352268.png
2025-10-31 21:27:22.562 [http-nio-8082-exec-1] DEBUG c.q.x.u.b.d.m.U.updateByPrimaryKeySelective - ==>  Preparing: update t_user SET avatar = ?, background_img = ?, update_time = ? where id = ?
2025-10-31 21:27:22.652 [http-nio-8082-exec-1] DEBUG c.q.x.u.b.d.m.U.updateByPrimaryKeySelective - ==> Parameters: http://192.168.134.128:9000/xiaohashu/4ce94f4e9c4c4af080e1be0353f136ff.png(String), http://192.168.134.128:9000/xiaohashu/3708277cbfce4e5ead945d01d2352268.png(String), 2025-10-31T21:27:22.538699600(LocalDateTime), 5(Long)
2025-10-31 21:27:22.659 [http-nio-8082-exec-1] DEBUG c.q.x.u.b.d.m.U.updateByPrimaryKeySelective - <==    Updates: 1
2025-10-31 21:27:22.676 [http-nio-8082-exec-1] INFO  c.q.x.user.biz.filter.HeaderUserId2ContextFilter - ===== 删除 ThreadLocal， userId: 5
2025-10-31 21:27:22.804 [nacos-grpc-client-executor-127.0.0.1-26] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Receive server push request, request = NotifySubscriberRequest, requestId = 49
2025-10-31 21:27:22.805 [nacos-grpc-client-executor-127.0.0.1-26] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Ack server push request, request = NotifySubscriberRequest, requestId = 49
2025-10-31 21:28:37.583 [nacos-grpc-client-executor-127.0.0.1-44] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Receive server push request, request = NotifySubscriberRequest, requestId = 50
2025-10-31 21:28:37.584 [nacos-grpc-client-executor-127.0.0.1-44] INFO  com.alibaba.nacos.client.naming - removed ips(1) service: DEFAULT_GROUP@@xiaohashu-oss -> [{"ip":"192.168.134.1","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xiaohashu-oss","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2025-10-31 21:28:37.584 [nacos-grpc-client-executor-127.0.0.1-44] INFO  com.alibaba.nacos.client.naming - current ips:(0) service: DEFAULT_GROUP@@xiaohashu-oss -> []
2025-10-31 21:28:37.585 [nacos-grpc-client-executor-127.0.0.1-44] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Ack server push request, request = NotifySubscriberRequest, requestId = 50
2025-10-31 21:28:42.667 [nacos-grpc-client-executor-127.0.0.1-45] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Receive server push request, request = NotifySubscriberRequest, requestId = 51
2025-10-31 21:28:42.668 [nacos-grpc-client-executor-127.0.0.1-45] INFO  com.alibaba.nacos.client.naming - new ips(1) service: DEFAULT_GROUP@@xiaohashu-oss -> [{"ip":"192.168.134.1","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xiaohashu-oss","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2025-10-31 21:28:42.668 [nacos-grpc-client-executor-127.0.0.1-45] INFO  com.alibaba.nacos.client.naming - current ips:(1) service: DEFAULT_GROUP@@xiaohashu-oss -> [{"ip":"192.168.134.1","port":8081,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@xiaohashu-oss","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2025-10-31 21:28:42.669 [nacos-grpc-client-executor-127.0.0.1-45] INFO  com.alibaba.nacos.common.remote.client - [326a54eb-5569-446e-a717-01a92478fd91] Ack server push request, request = NotifySubscriberRequest, requestId = 51
2025-10-31 21:28:45.716 [http-nio-8082-exec-7] INFO  c.q.x.user.biz.filter.HeaderUserId2ContextFilter - ## HeaderUserId2ContextFilter, 用户 ID: 5
2025-10-31 21:28:45.716 [http-nio-8082-exec-7] INFO  c.q.x.user.biz.filter.HeaderUserId2ContextFilter - ===== 设置 userId 到 ThreadLocal 中， 用户 ID: 5
2025-10-31 21:28:45.728 [http-nio-8082-exec-7] INFO  c.q.x.user.biz.interceptor.FeignRequestInterceptor - ########## feign 请求设置请求头 userId: 5
2025-10-31 21:28:45.915 [http-nio-8082-exec-7] INFO  c.q.x.user.biz.service.impl.UserServiceImpl - ==> 调用 minio 服务成功，上传头像，url：http://192.168.134.128:9000/xiaohashu/6db551710b6646f4a41d11ecd481ead5.png
2025-10-31 21:28:45.916 [http-nio-8082-exec-7] INFO  c.q.x.user.biz.interceptor.FeignRequestInterceptor - ########## feign 请求设置请求头 userId: 5
2025-10-31 21:28:45.947 [http-nio-8082-exec-7] INFO  c.q.x.user.biz.service.impl.UserServiceImpl - ==> 调用 minio 服务成功，上传背景图，url：http://192.168.134.128:9000/xiaohashu/6649774b6ea7437ca639fea584d97dbe.png
2025-10-31 21:28:45.948 [http-nio-8082-exec-7] DEBUG c.q.x.u.b.d.m.U.updateByPrimaryKeySelective - ==>  Preparing: update t_user SET avatar = ?, background_img = ?, update_time = ? where id = ?
2025-10-31 21:28:45.949 [http-nio-8082-exec-7] DEBUG c.q.x.u.b.d.m.U.updateByPrimaryKeySelective - ==> Parameters: http://192.168.134.128:9000/xiaohashu/6db551710b6646f4a41d11ecd481ead5.png(String), http://192.168.134.128:9000/xiaohashu/6649774b6ea7437ca639fea584d97dbe.png(String), 2025-10-31T21:28:45.948691300(LocalDateTime), 5(Long)
2025-10-31 21:28:45.952 [http-nio-8082-exec-7] DEBUG c.q.x.u.b.d.m.U.updateByPrimaryKeySelective - <==    Updates: 1
2025-10-31 21:28:45.955 [http-nio-8082-exec-7] INFO  c.q.x.user.biz.filter.HeaderUserId2ContextFilter - ===== 删除 ThreadLocal， userId: 5
2025-10-31 21:31:28.092 [main] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2025-10-31 21:31:28.135 [main] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2025-10-31 21:31:28.555 [main] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2025-10-31 21:31:28.563 [main] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2025-10-31 21:31:28.563 [main] INFO  c.q.xiaohashu.user.biz.XiaohashuUserBizApplication - The following 1 profile is active: "dev"
2025-10-31 21:31:28.933 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=8c83a503-8359-30c8-a10e-16749c195c71
2025-10-31 21:31:28.953 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.quanxiaoha.xiaohashu.oss.api.FileFeignApi' of type [org.springframework.cloud.openfeign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-10-31 21:31:29.156 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8082 (http)
2025-10-31 21:31:29.161 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-10-31 21:31:29.161 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.5]
2025-10-31 21:31:29.228 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
